# Path distance (Angstrom), Energy (eV)
1.888986327330216763e+00 6.656301216399573839e-01
1.915458830945529378e+00 6.572508843771931453e-01
1.941931334560841993e+00 6.483694993639566029e-01
1.968403838176154608e+00 6.390128622486304089e-01
1.994876341791467222e+00 6.292078686795994358e-01
2.021348845406779837e+00 6.189814143052458917e-01
2.047821349022092452e+00 6.083603947739533169e-01
2.074293852637405067e+00 5.973717057341043635e-01
2.100766356252717681e+00 5.860422428340825718e-01
2.127195513649394076e+00 5.739491528369313755e-01
2.153624671046070471e+00 5.606703189290342948e-01
2.180053828442746866e+00 5.462901871010661381e-01
2.206482985839423261e+00 5.308932033437070430e-01
2.232912143236099656e+00 5.145638136476353708e-01
2.259341300632776051e+00 4.973864640035259299e-01
2.285770458029452445e+00 4.794456004020695161e-01
2.312199615426128840e+00 4.608256688339338325e-01
2.338628772822805235e+00 4.416111152898025694e-01
2.365057930219482074e+00 4.218863857603505352e-01
2.391487087616158469e+00 4.017359262362631966e-01
2.417916245012834864e+00 3.812441827082189150e-01
2.444345402409511259e+00 3.604956011668907223e-01
2.470774559806187654e+00 3.395746276029605326e-01
2.497203717202864048e+00 3.185657080071120362e-01
2.523632874599540443e+00 2.975532883700147124e-01
2.550062031996216838e+00 2.766218146823575808e-01
2.576491189392893233e+00 2.558557329348154497e-01
2.602920346789569628e+00 2.353394891180613513e-01
2.629349504186246023e+00 2.151575292227798641e-01
2.655496742987910164e+00 1.957528369580638916e-01
2.681643981789573861e+00 1.771029702663615701e-01
2.707791220591238002e+00 1.592338271081656931e-01
2.733938459392901699e+00 1.421713054439703861e-01
2.760085698194565840e+00 1.259413032342711070e-01
2.786232936996229537e+00 1.105697184395624255e-01
2.812380175797893678e+00 9.608244902033602486e-02
2.838527414599557375e+00 8.250539293708980537e-02
2.864674653401221516e+00 6.986444815031678246e-02
2.890821892202885657e+00 5.818551262050908335e-02
2.916969131004549354e+00 4.749448430816438638e-02
2.943116369806213051e+00 3.781726117377570695e-02
2.969263608607877192e+00 2.917974117783650456e-02
2.995410847409541333e+00 2.160782228084268120e-02
3.021558086211205030e+00 1.512740244328725225e-02
3.047705325012869171e+00 9.764379625664787454e-03
3.073852563814532868e+00 5.544651788470522646e-03
3.099999802616197009e+00 2.494116892198361413e-03
3.126147041417860706e+00 6.386728973415412014e-04
3.152294280219524847e+00 4.217764399072621018e-06
